資料日期,分點,資料JSON,買超檔數,賣超檔數
2026/06/23,凱基-松山,"{""buy"":[{""name"":""南亞科"",""amount"":1.29},{""name"":""台積電"",""amount"":0.62},{""name"":""金像電"",""amount"":0.26},{""name"":""鴻海"",""amount"":0.25},{""name"":""台達電"",""amount"":0.25},{""name"":""力成"",""amount"":0.11},{""name"":""寶成"",""amount"":0.11},{""name"":""台燿"",""amount"":0.11},{""name"":""00663L國泰臺灣加權正2"",""amount"":0.11},{""name"":""南亞"",""amount"":0.1},{""name"":""力積電"",""amount"":0.1},{""name"":""光寶科"",""amount"":0.09},{""name"":""臻鼎-KY"",""amount"":0.09},{""name"":""00631L元大台灣50正2"",""amount"":0.08},{""name"":""瑞昱"",""amount"":0.06},{""name"":""台光電"",""amount"":0.06},{""name"":""元大台灣50"",""amount"":0.05},{""name"":""新唐"",""amount"":0.04},{""name"":""華新"",""amount"":0.04},{""name"":""欣興"",""amount"":0.04},{""name"":""義隆"",""amount"":0.04},{""name"":""景碩"",""amount"":0.04},{""name"":""聯陽"",""amount"":0.04},{""name"":""瀚宇博"",""amount"":0.04},{""name"":""艾姆勒"",""amount"":0.04},{""name"":""臺慶科"",""amount"":0.03},{""name"":""國巨*"",""amount"":0.03},{""name"":""高力"",""amount"":0.03},{""name"":""力鵬"",""amount"":0.03},{""name"":""禾榮科"",""amount"":0.03},{""name"":""00991A主動復華未來50"",""amount"":0.03},{""name"":""玉晶光"",""amount"":0.03},{""name"":""華通"",""amount"":0.03},{""name"":""新盛力"",""amount"":0.03},{""name"":""009821野村稀土關鍵資源"",""amount"":0.03},{""name"":""廣明"",""amount"":0.03},{""name"":""華景電"",""amount"":0.03},{""name"":""聯茂"",""amount"":0.03},{""name"":""今國光"",""amount"":0.03},{""name"":""華新科"",""amount"":0.03},{""name"":""晶技"",""amount"":0.03},{""name"":""中美晶"",""amount"":0.03},{""name"":""鈺邦"",""amount"":0.03},{""name"":""長榮"",""amount"":0.02},{""name"":""智邦"",""amount"":0.02},{""name"":""茂達"",""amount"":0.02},{""name"":""奇鋐"",""amount"":0.02},{""name"":""台半"",""amount"":0.02},{""name"":""宏遠證"",""amount"":0.02},{""name"":""鼎元"",""amount"":0.02}],""sell"":[{""name"":""聯電"",""amount"":-0.84},{""name"":""聯發科"",""amount"":-0.42},{""name"":""華邦電"",""amount"":-0.16},{""name"":""南電"",""amount"":-0.15},{""name"":""旺宏"",""amount"":-0.1},{""name"":""京元電子"",""amount"":-0.07},{""name"":""華航"",""amount"":-0.07},{""name"":""矽力*-KY"",""amount"":-0.07},{""name"":""強茂"",""amount"":-0.07},{""name"":""國泰金"",""amount"":-0.06},{""name"":""世芯-KY"",""amount"":-0.05},{""name"":""菱生"",""amount"":-0.05},{""name"":""邁科"",""amount"":-0.05},{""name"":""聯鈞"",""amount"":-0.04},{""name"":""漢唐"",""amount"":-0.04},{""name"":""台玻"",""amount"":-0.04},{""name"":""穩懋"",""amount"":-0.03},{""name"":""長榮航"",""amount"":-0.03},{""name"":""精材"",""amount"":-0.03},{""name"":""州巧"",""amount"":-0.03},{""name"":""中信金"",""amount"":-0.03},{""name"":""興富發"",""amount"":-0.03},{""name"":""采鈺"",""amount"":-0.02},{""name"":""百德"",""amount"":-0.02},{""name"":""00725B國泰投資級公司債"",""amount"":-0.02},{""name"":""泰宗"",""amount"":-0.02},{""name"":""國精化"",""amount"":-0.02},{""name"":""德微"",""amount"":-0.02},{""name"":""致伸"",""amount"":-0.02},{""name"":""龍巖"",""amount"":-0.02},{""name"":""00878國泰永續高股息"",""amount"":-0.02},{""name"":""聯華"",""amount"":-0.02},{""name"":""界霖"",""amount"":-0.02},{""name"":""彩晶"",""amount"":-0.02},{""name"":""群創"",""amount"":-0.02},{""name"":""凌陽創新"",""amount"":-0.02},{""name"":""華城"",""amount"":-0.02},{""name"":""凌華"",""amount"":-0.02},{""name"":""00957B兆豐US優選投等債"",""amount"":-0.01},{""name"":""光洋科"",""amount"":-0.01},{""name"":""捷敏-KY"",""amount"":-0.01},{""name"":""有成精密"",""amount"":-0.01},{""name"":""松川精密"",""amount"":-0.01},{""name"":""昇達科"",""amount"":-0.01},{""name"":""台郡"",""amount"":-0.01},{""name"":""兆赫"",""amount"":-0.01},{""name"":""前鼎"",""amount"":-0.01},{""name"":""富采"",""amount"":-0.01},{""name"":""亞力"",""amount"":-0.01},{""name"":""美利達"",""amount"":-0.01}]}",50,50
2026/06/23,凱基-三多,"{""buy"":[{""name"":""大立光"",""amount"":0.21},{""name"":""南亞科"",""amount"":0.19},{""name"":""群聯"",""amount"":0.16},{""name"":""聯茂"",""amount"":0.1},{""name"":""台達電"",""amount"":0.09},{""name"":""友達"",""amount"":0.08},{""name"":""威剛"",""amount"":0.06},{""name"":""緯穎"",""amount"":0.04},{""name"":""力積電"",""amount"":0.04},{""name"":""華邦電"",""amount"":0.04},{""name"":""台中銀"",""amount"":0.04},{""name"":""鴻海"",""amount"":0.04},{""name"":""漢唐"",""amount"":0.04},{""name"":""臻鼎-KY"",""amount"":0.04},{""name"":""可成"",""amount"":0.03},{""name"":""聯電"",""amount"":0.03},{""name"":""智邦"",""amount"":0.03},{""name"":""力成"",""amount"":0.02},{""name"":""欣興"",""amount"":0.02},{""name"":""順德"",""amount"":0.02},{""name"":""研華"",""amount"":0.02},{""name"":""光聖"",""amount"":0.02},{""name"":""00735國泰臺韓科技"",""amount"":0.02},{""name"":""台半"",""amount"":0.02},{""name"":""玉晶光"",""amount"":0.02},{""name"":""國巨*"",""amount"":0.02},{""name"":""合晶"",""amount"":0.02},{""name"":""華城"",""amount"":0.02},{""name"":""沛亨"",""amount"":0.02},{""name"":""00991A主動復華未來50"",""amount"":0.02},{""name"":""金像電"",""amount"":0.02},{""name"":""鈺邦"",""amount"":0.02},{""name"":""矽創"",""amount"":0.02},{""name"":""廣穎"",""amount"":0.02},{""name"":""德微"",""amount"":0.02},{""name"":""華通"",""amount"":0.01},{""name"":""中光電"",""amount"":0.01},{""name"":""華新科"",""amount"":0.01},{""name"":""神達"",""amount"":0.01},{""name"":""楠梓電"",""amount"":0.01},{""name"":""福懋科"",""amount"":0.01},{""name"":""中興電"",""amount"":0.01},{""name"":""定穎投控"",""amount"":0.01},{""name"":""AES-KY"",""amount"":0.01},{""name"":""華宏"",""amount"":0.01},{""name"":""同欣電"",""amount"":0.01},{""name"":""00403A主動統一升級50"",""amount"":0.01},{""name"":""富鼎"",""amount"":0.01},{""name"":""台塑"",""amount"":0.01},{""name"":""旺宏"",""amount"":0.01}],""sell"":[{""name"":""南亞"",""amount"":-0.8},{""name"":""智原"",""amount"":-0.12},{""name"":""聯發科"",""amount"":-0.08},{""name"":""群創"",""amount"":-0.06},{""name"":""印能科技"",""amount"":-0.05},{""name"":""先進光"",""amount"":-0.04},{""name"":""京元電子"",""amount"":-0.03},{""name"":""台玻"",""amount"":-0.03},{""name"":""菱生"",""amount"":-0.03},{""name"":""00670L富邦NASDAQ正2"",""amount"":-0.03},{""name"":""松川精密"",""amount"":-0.03},{""name"":""中美晶"",""amount"":-0.03},{""name"":""富邦科技"",""amount"":-0.03},{""name"":""南電"",""amount"":-0.02},{""name"":""精材"",""amount"":-0.02},{""name"":""志聖"",""amount"":-0.02},{""name"":""聯鈞"",""amount"":-0.02},{""name"":""台燿"",""amount"":-0.02},{""name"":""00830國泰費城半導體"",""amount"":-0.02},{""name"":""安可"",""amount"":-0.02},{""name"":""致新"",""amount"":-0.02},{""name"":""華容"",""amount"":-0.02},{""name"":""微星"",""amount"":-0.01},{""name"":""祥碩"",""amount"":-0.01},{""name"":""強茂"",""amount"":-0.01},{""name"":""晶技"",""amount"":-0.01},{""name"":""禾榮科"",""amount"":-0.01},{""name"":""台積電"",""amount"":-0.01},{""name"":""晶豪科"",""amount"":-0.01},{""name"":""日電貿"",""amount"":-0.01},{""name"":""尖點"",""amount"":-0.01},{""name"":""頎邦"",""amount"":-0.01},{""name"":""正文"",""amount"":-0.01},{""name"":""光寶科"",""amount"":-0.01},{""name"":""穩懋"",""amount"":-0.01},{""name"":""00881國泰台灣科技龍頭"",""amount"":-0.01},{""name"":""景碩"",""amount"":-0.01},{""name"":""台亞"",""amount"":-0.01},{""name"":""新日興"",""amount"":-0.01},{""name"":""凱美"",""amount"":-0.01},{""name"":""銘異"",""amount"":-0.01},{""name"":""慧洋-KY"",""amount"":-0.01},{""name"":""睿生光電"",""amount"":-0.01},{""name"":""矽力*-KY"",""amount"":-0.01},{""name"":""鼎元"",""amount"":-0.01},{""name"":""立隆電"",""amount"":-0.01},{""name"":""達發"",""amount"":-0.01},{""name"":""矽格"",""amount"":-0.01},{""name"":""元山"",""amount"":-0.01},{""name"":""台塑化"",""amount"":-0.01}]}",50,50
2026/06/23,元大-松江,"{""buy"":[{""name"":""長榮航"",""amount"":6.06},{""name"":""騰輝電子-KY"",""amount"":0.26},{""name"":""友達"",""amount"":0.18},{""name"":""高力"",""amount"":0.15},{""name"":""力成"",""amount"":0.12},{""name"":""台達電"",""amount"":0.11},{""name"":""台燿"",""amount"":0.11},{""name"":""可成"",""amount"":0.11},{""name"":""鴻海"",""amount"":0.1},{""name"":""訊芯-KY"",""amount"":0.1},{""name"":""旺宏"",""amount"":0.09},{""name"":""台玻"",""amount"":0.09},{""name"":""廣達"",""amount"":0.09},{""name"":""華通"",""amount"":0.08},{""name"":""00981A主動統一台股增長"",""amount"":0.07},{""name"":""00937B群益ESG投等債20"",""amount"":0.07},{""name"":""金像電"",""amount"":0.07},{""name"":""緯穎"",""amount"":0.07},{""name"":""欣興"",""amount"":0.06},{""name"":""青雲"",""amount"":0.06},{""name"":""合晶"",""amount"":0.06},{""name"":""亞力"",""amount"":0.06},{""name"":""00997A主動群益美國增長"",""amount"":0.05},{""name"":""威剛"",""amount"":0.05},{""name"":""光洋科"",""amount"":0.05},{""name"":""盟立"",""amount"":0.05},{""name"":""玉晶光"",""amount"":0.05},{""name"":""台半"",""amount"":0.05},{""name"":""萬潤"",""amount"":0.05},{""name"":""金居"",""amount"":0.05},{""name"":""華新科"",""amount"":0.04},{""name"":""愛普*"",""amount"":0.04},{""name"":""00685L群益臺灣加權正2"",""amount"":0.04},{""name"":""旭隼"",""amount"":0.04},{""name"":""京元電子"",""amount"":0.04},{""name"":""世界"",""amount"":0.03},{""name"":""佰鴻"",""amount"":0.03},{""name"":""頎邦"",""amount"":0.03},{""name"":""康舒"",""amount"":0.03},{""name"":""新應材"",""amount"":0.03},{""name"":""長榮"",""amount"":0.03},{""name"":""巨漢"",""amount"":0.03},{""name"":""順德"",""amount"":0.03},{""name"":""東聯"",""amount"":0.03},{""name"":""智邦"",""amount"":0.03},{""name"":""台泥"",""amount"":0.02},{""name"":""華碩"",""amount"":0.02},{""name"":""正達"",""amount"":0.02},{""name"":""彩晶"",""amount"":0.02},{""name"":""009821野村稀土關鍵資源"",""amount"":0.02}],""sell"":[{""name"":""南亞科"",""amount"":-17.48},{""name"":""南亞"",""amount"":-13.35},{""name"":""國巨*"",""amount"":-12.7},{""name"":""華邦電"",""amount"":-5.93},{""name"":""聯電"",""amount"":-5.14},{""name"":""南茂"",""amount"":-2.7},{""name"":""日月光投控"",""amount"":-1.41},{""name"":""聯發科"",""amount"":-1.26},{""name"":""力積電"",""amount"":-0.67},{""name"":""景碩"",""amount"":-0.42},{""name"":""亞翔"",""amount"":-0.31},{""name"":""精材"",""amount"":-0.23},{""name"":""元大台灣50"",""amount"":-0.18},{""name"":""南電"",""amount"":-0.16},{""name"":""聯友金屬-創"",""amount"":-0.1},{""name"":""牧德"",""amount"":-0.09},{""name"":""晶技"",""amount"":-0.08},{""name"":""創見"",""amount"":-0.08},{""name"":""川湖"",""amount"":-0.08},{""name"":""00918大華優利高填息30"",""amount"":-0.07},{""name"":""辛耘"",""amount"":-0.07},{""name"":""中信金"",""amount"":-0.07},{""name"":""先進光"",""amount"":-0.06},{""name"":""東鹼"",""amount"":-0.06},{""name"":""漢磊"",""amount"":-0.06},{""name"":""元大高股息"",""amount"":-0.05},{""name"":""00919群益台灣精選高息"",""amount"":-0.05},{""name"":""福懋科"",""amount"":-0.05},{""name"":""同欣電"",""amount"":-0.05},{""name"":""穩懋"",""amount"":-0.04},{""name"":""朋程"",""amount"":-0.04},{""name"":""日電貿"",""amount"":-0.04},{""name"":""矽創"",""amount"":-0.04},{""name"":""台積電"",""amount"":-0.04},{""name"":""雙鍵"",""amount"":-0.04},{""name"":""印能科技"",""amount"":-0.04},{""name"":""聯茂"",""amount"":-0.04},{""name"":""中砂"",""amount"":-0.04},{""name"":""群聯"",""amount"":-0.04},{""name"":""尖點"",""amount"":-0.03},{""name"":""巧新"",""amount"":-0.03},{""name"":""宜鼎"",""amount"":-0.03},{""name"":""光聖"",""amount"":-0.03},{""name"":""家登"",""amount"":-0.03},{""name"":""寶雅"",""amount"":-0.03},{""name"":""富鼎"",""amount"":-0.03},{""name"":""00403A主動統一升級50"",""amount"":-0.03},{""name"":""東捷"",""amount"":-0.03},{""name"":""國泰金"",""amount"":-0.03},{""name"":""華星光"",""amount"":-0.02}]}",50,50
2026/06/23,永豐金-內湖,"{""buy"":[{""name"":""禾伸堂"",""amount"":0.86},{""name"":""聯電"",""amount"":0.35},{""name"":""緯穎"",""amount"":0.21},{""name"":""世界"",""amount"":0.21},{""name"":""台達電"",""amount"":0.16},{""name"":""00685L群益臺灣加權正2"",""amount"":0.14},{""name"":""旺宏"",""amount"":0.13},{""name"":""榮科"",""amount"":0.13},{""name"":""創意"",""amount"":0.12},{""name"":""高力"",""amount"":0.1},{""name"":""波若威"",""amount"":0.1},{""name"":""友達"",""amount"":0.09},{""name"":""台半"",""amount"":0.09},{""name"":""力積電"",""amount"":0.08},{""name"":""華通"",""amount"":0.08},{""name"":""超豐"",""amount"":0.08},{""name"":""光頡"",""amount"":0.08},{""name"":""聯詠"",""amount"":0.08},{""name"":""臻鼎-KY"",""amount"":0.07},{""name"":""東捷"",""amount"":0.07},{""name"":""威剛"",""amount"":0.07},{""name"":""00981A主動統一台股增長"",""amount"":0.06},{""name"":""元大台灣50"",""amount"":0.06},{""name"":""009821野村稀土關鍵資源"",""amount"":0.06},{""name"":""健鼎"",""amount"":0.06},{""name"":""00953B群益優選非投等債"",""amount"":0.05},{""name"":""致新"",""amount"":0.04},{""name"":""晶豪科"",""amount"":0.04},{""name"":""同欣電"",""amount"":0.04},{""name"":""00991A主動復華未來50"",""amount"":0.04},{""name"":""正新"",""amount"":0.04},{""name"":""00937B群益ESG投等債20"",""amount"":0.04},{""name"":""00988A主動統一全球創新"",""amount"":0.04},{""name"":""00405A主動富邦台灣龍耀"",""amount"":0.04},{""name"":""00663L國泰臺灣加權正2"",""amount"":0.04},{""name"":""貿聯-KY"",""amount"":0.04},{""name"":""長華*"",""amount"":0.04},{""name"":""雷虎"",""amount"":0.03},{""name"":""金像電"",""amount"":0.03},{""name"":""南亞"",""amount"":0.03},{""name"":""健策"",""amount"":0.03},{""name"":""新唐"",""amount"":0.03},{""name"":""正達"",""amount"":0.03},{""name"":""勤凱"",""amount"":0.03},{""name"":""聯茂"",""amount"":0.03},{""name"":""緯創"",""amount"":0.03},{""name"":""瑞昱"",""amount"":0.03},{""name"":""擎亞"",""amount"":0.03},{""name"":""啟��"",""amount"":0.03},{""name"":""聯友金屬-創"",""amount"":0.03}],""sell"":[{""name"":""台積電"",""amount"":-1.55},{""name"":""國巨*"",""amount"":-1.31},{""name"":""華新科"",""amount"":-0.91},{""name"":""晶技"",""amount"":-0.43},{""name"":""日月光投控"",""amount"":-0.37},{""name"":""台燿"",""amount"":-0.29},{""name"":""合晶"",""amount"":-0.25},{""name"":""佳必琪"",""amount"":-0.25},{""name"":""台光電"",""amount"":-0.22},{""name"":""華邦電"",""amount"":-0.19},{""name"":""景碩"",""amount"":-0.18},{""name"":""大立光"",""amount"":-0.17},{""name"":""漢磊"",""amount"":-0.16},{""name"":""南電"",""amount"":-0.15},{""name"":""川湖"",""amount"":-0.15},{""name"":""聯鈞"",""amount"":-0.14},{""name"":""雷科"",""amount"":-0.12},{""name"":""順達"",""amount"":-0.12},{""name"":""昇達科"",""amount"":-0.11},{""name"":""奇鋐"",""amount"":-0.1},{""name"":""亞翔"",""amount"":-0.09},{""name"":""一詮"",""amount"":-0.09},{""name"":""00891中信關鍵半導體"",""amount"":-0.09},{""name"":""力成"",""amount"":-0.08},{""name"":""智邦"",""amount"":-0.08},{""name"":""楠梓電"",""amount"":-0.08},{""name"":""和碩"",""amount"":-0.08},{""name"":""訊芯-KY"",""amount"":-0.08},{""name"":""精測"",""amount"":-0.08},{""name"":""中探針"",""amount"":-0.08},{""name"":""鴻勁"",""amount"":-0.07},{""name"":""鴻海"",""amount"":-0.07},{""name"":""矽力*-KY"",""amount"":-0.06},{""name"":""金居"",""amount"":-0.06},{""name"":""光聖"",""amount"":-0.05},{""name"":""華航"",""amount"":-0.05},{""name"":""漢唐"",""amount"":-0.05},{""name"":""東鹼"",""amount"":-0.05},{""name"":""亞泰金屬"",""amount"":-0.05},{""name"":""創新服務"",""amount"":-0.04},{""name"":""光環"",""amount"":-0.04},{""name"":""群聯"",""amount"":-0.04},{""name"":""富采"",""amount"":-0.04},{""name"":""光洋科"",""amount"":-0.03},{""name"":""弘塑"",""amount"":-0.03},{""name"":""倍利科"",""amount"":-0.03},{""name"":""世禾"",""amount"":-0.03},{""name"":""康霈*"",""amount"":-0.03},{""name"":""科嶠"",""amount"":-0.03},{""name"":""00919群益台灣精選高息"",""amount"":-0.03}]}",50,50
2026/06/23,富邦-新店,"{""buy"":[{""name"":""景碩"",""amount"":1.23},{""name"":""旺宏"",""amount"":0.55},{""name"":""鴻海"",""amount"":0.4},{""name"":""台燿"",""amount"":0.39},{""name"":""力積電"",""amount"":0.32},{""name"":""台達電"",""amount"":0.31},{""name"":""台積電"",""amount"":0.27},{""name"":""00631L元大台灣50正2"",""amount"":0.25},{""name"":""群創"",""amount"":0.22},{""name"":""台玻"",""amount"":0.18},{""name"":""金像電"",""amount"":0.18},{""name"":""臻鼎-KY"",""amount"":0.16},{""name"":""元大台灣50"",""amount"":0.16},{""name"":""友達"",""amount"":0.15},{""name"":""光寶科"",""amount"":0.15},{""name"":""緯穎"",""amount"":0.14},{""name"":""矽統"",""amount"":0.13},{""name"":""旺矽"",""amount"":0.12},{""name"":""華通"",""amount"":0.12},{""name"":""智邦"",""amount"":0.11},{""name"":""台光電"",""amount"":0.09},{""name"":""長華*"",""amount"":0.08},{""name"":""宜鼎"",""amount"":0.08},{""name"":""頎邦"",""amount"":0.08},{""name"":""京元電子"",""amount"":0.08},{""name"":""勤誠"",""amount"":0.08},{""name"":""雙鴻"",""amount"":0.07},{""name"":""可成"",""amount"":0.07},{""name"":""世界"",""amount"":0.06},{""name"":""盛群"",""amount"":0.06},{""name"":""鴻勁"",""amount"":0.06},{""name"":""新應材"",""amount"":0.06},{""name"":""00865B國泰US短期公債"",""amount"":0.06},{""name"":""中探針"",""amount"":0.06},{""name"":""長榮"",""amount"":0.05},{""name"":""009816凱基台灣TOP50"",""amount"":0.05},{""name"":""00632R元大台灣50反1"",""amount"":0.05},{""name"":""瑞儀"",""amount"":0.05},{""name"":""致茂"",""amount"":0.05},{""name"":""鈊象"",""amount"":0.05},{""name"":""康普"",""amount"":0.05},{""name"":""志聖"",""amount"":0.05},{""name"":""譜瑞-KY"",""amount"":0.05},{""name"":""禾伸堂"",""amount"":0.05},{""name"":""大中"",""amount"":0.05},{""name"":""00991A主動復華未來50"",""amount"":0.05},{""name"":""帆宣"",""amount"":0.05},{""name"":""光頡"",""amount"":0.04},{""name"":""南茂"",""amount"":0.04},{""name"":""環球晶"",""amount"":0.04}],""sell"":[{""name"":""南亞科"",""amount"":-39.5},{""name"":""國巨*"",""amount"":-19.72},{""name"":""聯電"",""amount"":-11.76},{""name"":""華邦電"",""amount"":-6.02},{""name"":""華新科"",""amount"":-3.21},{""name"":""富喬"",""amount"":-3.14},{""name"":""聯茂"",""amount"":-1.62},{""name"":""華新"",""amount"":-1.61},{""name"":""訊芯-KY"",""amount"":-1.28},{""name"":""同欣電"",""amount"":-1.26},{""name"":""昇陽半導體"",""amount"":-1.26},{""name"":""晶技"",""amount"":-1.13},{""name"":""聯發科"",""amount"":-0.74},{""name"":""南電"",""amount"":-0.65},{""name"":""凡甲"",""amount"":-0.46},{""name"":""銘異"",""amount"":-0.39},{""name"":""揚博"",""amount"":-0.27},{""name"":""國精化"",""amount"":-0.27},{""name"":""高力"",""amount"":-0.26},{""name"":""富鼎"",""amount"":-0.22},{""name"":""群聯"",""amount"":-0.19},{""name"":""德微"",""amount"":-0.18},{""name"":""精材"",""amount"":-0.18},{""name"":""聯鈞"",""amount"":-0.15},{""name"":""金居"",""amount"":-0.12},{""name"":""東台"",""amount"":-0.12},{""name"":""新唐"",""amount"":-0.11},{""name"":""奇鋐"",""amount"":-0.11},{""name"":""台半"",""amount"":-0.09},{""name"":""矽力*-KY"",""amount"":-0.09},{""name"":""大甲"",""amount"":-0.09},{""name"":""強茂"",""amount"":-0.08},{""name"":""長科*"",""amount"":-0.08},{""name"":""偉詮電"",""amount"":-0.08},{""name"":""國統"",""amount"":-0.07},{""name"":""台表科"",""amount"":-0.07},{""name"":""中信金"",""amount"":-0.07},{""name"":""威剛"",""amount"":-0.06},{""name"":""盟立"",""amount"":-0.06},{""name"":""立隆電"",""amount"":-0.06},{""name"":""GIS-KY"",""amount"":-0.06},{""name"":""台塑"",""amount"":-0.06},{""name"":""富采"",""amount"":-0.06},{""name"":""元大高股息"",""amount"":-0.05},{""name"":""光聖"",""amount"":-0.05},{""name"":""南俊國際"",""amount"":-0.05},{""name"":""前鼎"",""amount"":-0.05},{""name"":""一詮"",""amount"":-0.05},{""name"":""穩懋"",""amount"":-0.05},{""name"":""精測"",""amount"":-0.04}]}",50,50
2026/06/23,永豐金-板新,"{""buy"":[{""name"":""佳世達"",""amount"":0.56},{""name"":""南亞科"",""amount"":0.5},{""name"":""中興電"",""amount"":0.46},{""name"":""鴻海"",""amount"":0.4},{""name"":""立隆電"",""amount"":0.38},{""name"":""009821野村稀土關鍵資源"",""amount"":0.36},{""name"":""友達"",""amount"":0.33},{""name"":""元大台灣50"",""amount"":0.32},{""name"":""群聯"",""amount"":0.31},{""name"":""台達電"",""amount"":0.3},{""name"":""金像電"",""amount"":0.27},{""name"":""彰銀"",""amount"":0.22},{""name"":""台燿"",""amount"":0.21},{""name"":""緯穎"",""amount"":0.19},{""name"":""欣興"",""amount"":0.19},{""name"":""華邦電"",""amount"":0.17},{""name"":""力智"",""amount"":0.17},{""name"":""00991A主動復華未來50"",""amount"":0.16},{""name"":""力成"",""amount"":0.16},{""name"":""廣達"",""amount"":0.15},{""name"":""玉晶光"",""amount"":0.13},{""name"":""旺宏"",""amount"":0.12},{""name"":""康和證"",""amount"":0.11},{""name"":""00927群益半導體收益"",""amount"":0.11},{""name"":""九暘"",""amount"":0.11},{""name"":""鼎元"",""amount"":0.11},{""name"":""南俊國際"",""amount"":0.1},{""name"":""台玻"",""amount"":0.1},{""name"":""009816凱基台灣TOP50"",""amount"":0.1},{""name"":""華新科"",""amount"":0.08},{""name"":""貿聯-KY"",""amount"":0.08},{""name"":""高力"",""amount"":0.08},{""name"":""南茂"",""amount"":0.07},{""name"":""正達"",""amount"":0.07},{""name"":""華通"",""amount"":0.07},{""name"":""景碩"",""amount"":0.07},{""name"":""宜鼎"",""amount"":0.07},{""name"":""瑞昱"",""amount"":0.06},{""name"":""奇鋐"",""amount"":0.06},{""name"":""00988A主動統一全球創新"",""amount"":0.06},{""name"":""頎邦"",""amount"":0.06},{""name"":""新應材"",""amount"":0.05},{""name"":""00990A主動元大AI新經濟"",""amount"":0.05},{""name"":""均華"",""amount"":0.05},{""name"":""德微"",""amount"":0.05},{""name"":""00685L群益臺灣加權正2"",""amount"":0.05},{""name"":""長榮"",""amount"":0.05},{""name"":""臻鼎-KY"",""amount"":0.05},{""name"":""00400A主動國泰動能高息"",""amount"":0.05},{""name"":""禾伸堂"",""amount"":0.05}],""sell"":[{""name"":""光洋科"",""amount"":-1.03},{""name"":""南電"",""amount"":-0.31},{""name"":""凱美"",""amount"":-0.29},{""name"":""京元電子"",""amount"":-0.26},{""name"":""旺矽"",""amount"":-0.2},{""name"":""南亞"",""amount"":-0.2},{""name"":""聯發科"",""amount"":-0.16},{""name"":""聯鈞"",""amount"":-0.15},{""name"":""光聖"",""amount"":-0.12},{""name"":""精材"",""amount"":-0.12},{""name"":""穩懋"",""amount"":-0.11},{""name"":""台積電"",""amount"":-0.1},{""name"":""波若威"",""amount"":-0.09},{""name"":""台塑"",""amount"":-0.09},{""name"":""南寶"",""amount"":-0.08},{""name"":""興勤"",""amount"":-0.08},{""name"":""精測"",""amount"":-0.07},{""name"":""洋基工程"",""amount"":-0.07},{""name"":""楠梓電"",""amount"":-0.07},{""name"":""00922國泰台灣領袖50"",""amount"":-0.07},{""name"":""所羅門"",""amount"":-0.07},{""name"":""睿生光電"",""amount"":-0.06},{""name"":""微星"",""amount"":-0.06},{""name"":""台汽電"",""amount"":-0.05},{""name"":""欣銓"",""amount"":-0.05},{""name"":""富鼎"",""amount"":-0.05},{""name"":""富邦媒"",""amount"":-0.05},{""name"":""創惟"",""amount"":-0.05},{""name"":""衛司特"",""amount"":-0.05},{""name"":""英業達"",""amount"":-0.05},{""name"":""漢磊"",""amount"":-0.05},{""name"":""雍智科技"",""amount"":-0.05},{""name"":""菱生"",""amount"":-0.05},{""name"":""大量"",""amount"":-0.05},{""name"":""漢達"",""amount"":-0.05},{""name"":""00675L富邦臺灣加權正2"",""amount"":-0.04},{""name"":""家登"",""amount"":-0.04},{""name"":""00918大華優利高填息30"",""amount"":-0.04},{""name"":""長榮航"",""amount"":-0.04},{""name"":""威盛"",""amount"":-0.04},{""name"":""昇達科"",""amount"":-0.04},{""name"":""萬泰科"",""amount"":-0.04},{""name"":""愛普*"",""amount"":-0.03},{""name"":""世界"",""amount"":-0.03},{""name"":""日月光投控"",""amount"":-0.03},{""name"":""合勤控"",""amount"":-0.03},{""name"":""保瑞"",""amount"":-0.03},{""name"":""00687B國泰20年美債"",""amount"":-0.03},{""name"":""統一超"",""amount"":-0.03},{""name"":""00663L國泰臺灣加權正2"",""amount"":-0.03}]}",50,50
